customer_id,vin,businessId,sf_account_id,asof_date,make,model,model_year,plate_type,city,country,correspondence_language,customer_type,age_band,gender,nationality_region,tenure_years,current_odometer_km,avg_daily_km_30d,avg_daily_km_180d,days_since_last_service,last_service_type,last_service_branch,total_services_lifetime,services_last_12m,avg_invoice_amt_qar_12m,no_show_count_24m,cancel_count_24m,reschedule_count_24m,warranty_active_flag,warranty_months_remaining,service_contract_flag,insurance_active_flag,open_recall_flag,open_complaint_flag,predicted_next_service_due_date,predicted_due_km,days_until_due,km_until_due,whatsapp_optin,sms_optin,email_optin,call_optin,marketing_consent,preferred_channel,preferred_language,preferred_contact_hour,last_reminder_channel,last_reminder_sent_days_ago,last_reminder_delivered,last_reminder_read,last_reminder_clicked,reminder_response_rate_12m,whatsapp_read_rate_12m,competitor_service_signal,central_block_flag,target_churn_180d,target_booked_within_14d
CUST101059,JTTG30338XXXXX1059,BID201059,001xx00000001059AAA,6/22/2026,Mercedes-Benz,GLC,2020,Private,Al Wakrah,QA,EN,Person,60+,M,SouthAsia,7,109010,64,48,137,Repair,Salwa Road,10,3,937,0,1,1,0,0,1,1,0,0,12/19/2026,120000,180,10990,1,1,1,0,1,WhatsApp,EN,9,Email,14,1,1,0,0.32,0.51,0,0,0,0
CUST101060,JTTF69971XXXXX1060,BID201060,001xx00000001060AAA,6/22/2026,Toyota,Fortuner,2024,Private,Al Rayyan,QA,EN,Person,30-39,F,GCC,0,46637,79,81,86,Repair,Al Wakrah,3,0,891,0,4,0,0,0,0,0,0,1,11/30/2026,60000,161,13363,1,1,1,0,1,WhatsApp,EN,19,WhatsApp,14,1,1,0,0.22,0.53,0,0,0,0
CUST101061,JTTS83574XXXXX1061,BID201061,001xx00000001061AAA,6/22/2026,Mercedes-Benz,S-Class,2023,Private,Doha,QA,AR,Person,60+,M,GCC,3,50644,78,55,109,AC_Service,Salwa Road,1,2,1221,1,0,1,0,0,1,1,0,0,11/6/2026,60000,137,9356,1,0,1,1,1,WhatsApp,AR,17,WhatsApp,3,1,1,0,0.34,0.82,0,0,0,0
CUST101062,JTTL16335XXXXX1062,BID201062,001xx00000001062AAA,6/22/2026,Lexus,LX,2018,Private,Doha,QA,AR,Person,40-49,M,SouthAsia,9,147076,44,64,153,Battery,Lusail,13,1,1195,0,0,3,0,0,1,1,0,0,4/11/2027,160000,293,12924,1,0,0,1,1,WhatsApp,AR,20,WhatsApp,14,1,1,0,0.14,0.47,1,0,0,0
CUST101063,JTTG60213XXXXX1063,BID201063,001xx00000001063AAA,6/22/2026,Mercedes-Benz,GLE,2013,Private,Umm Salal,QA,AR,Person,30-39,M,GCC,12,242603,88,82,112,Repair,West Bay,26,2,1371,0,0,5,0,0,0,1,0,0,9/21/2026,250000,91,7397,1,1,1,0,1,WhatsApp,AR,15,SMS,7,1,1,0,0.18,0.25,0,0,1,0
CUST101064,JTTR48169XXXXX1064,BID201064,001xx00000001064AAA,6/22/2026,Toyota,RAV4,2021,Private,Doha,QA,AR,Person,25-29,M,SouthAsia,4,101220,105,91,482,60K_PM,Al Wakrah,6,1,729,0,0,0,0,0,0,1,0,0,9/18/2026,110000,88,8780,1,0,1,1,0,WhatsApp,AR,13,WhatsApp,120,1,1,0,0.19,0.67,0,0,1,0
CUST101065,JTTE95367XXXXX1065,BID201065,001xx00000001065AAA,6/22/2026,Lexus,ES,2021,Rental,Doha,QA,EN,Person,60+,F,GCC,3,73709,43,43,144,10K_PM,Al Wakrah,10,3,669,0,0,0,0,0,0,1,0,0,11/20/2026,80000,151,6291,1,0,1,1,1,Email,EN,17,Call,90,1,1,0,0.55,0.74,0,0,0,0
CUST101066,JTTR84458XXXXX1066,BID201066,001xx00000001066AAA,6/22/2026,Toyota,Raize,2015,Commercial,Lusail,QA,AR,Person,30-39,M,GCC,11,194237,44,56,47,Battery,Lusail,16,2,620,0,1,0,0,0,1,1,0,0,11/19/2026,200000,150,5763,1,1,1,0,1,WhatsApp,AR,17,Email,60,1,1,0,0.26,0.28,0,0,0,0
CUST101067,JTTP29573XXXXX1067,BID201067,001xx00000001067AAA,6/22/2026,Toyota,Prado,2020,Private,Umm Salal,QA,AR,Organization,18-24,M,GCC,7,93666,17,29,129,60K_PM,Industrial Area,14,1,236,0,1,4,0,0,0,1,0,0,6/30/2027,100000,373,6334,0,1,0,0,1,SMS,EN,18,SMS,14,0,0,0,0.57,0.00,0,0,1,0
CUST101068,JTT762378XXXXX1068,BID201068,001xx00000001068AAA,6/22/2026,BMW,7 Series,2019,Government,Al Rayyan,QA,EN,Person,50-59,F,Europe,5,161971,44,43,238,10K_PM,Al Wakrah,19,2,433,0,0,0,0,0,1,1,0,0,7/5/2026,163003,13,1032,1,0,1,1,0,Call,AR,11,WhatsApp,90,1,1,1,0.47,0.69,0,0,0,1
CUST101069,JTTM99949XXXXX1069,BID201069,001xx00000001069AAA,6/22/2026,Ford,Mustang,2024,Private,Umm Salal,QA,EN,Organization,30-39,M,SouthAsia,1,77172,126,116,332,40K_PM,Industrial Area,7,2,838,0,0,0,1,10,0,1,0,0,7/6/2026,77548,14,376,1,0,1,0,1,WhatsApp,AR,15,Email,7,1,0,0,0.51,0.70,0,0,0,0
CUST101070,JTTP60487XXXXX1070,BID201070,001xx00000001070AAA,6/22/2026,Mitsubishi,Pajero,2019,Private,Al Rayyan,QA,AR,Person,40-49,F,Europe,5,155924,11,20,220,Tire,Salwa Road,13,1,1171,0,2,2,0,0,0,1,1,0,7/13/2027,160000,386,4076,1,0,1,0,1,WhatsApp,EN,8,Call,120,1,0,0,0.34,0.52,0,0,0,0
CUST101071,JTTT70345XXXXX1071,BID201071,001xx00000001071AAA,6/22/2026,Hyundai,Tucson,2019,Private,Doha,QA,EN,Person,50-59,F,Levant,8,127378,3,20,161,Repair,Industrial Area,15,3,1335,0,1,0,0,0,0,1,0,0,11/27/2028,130000,889,2622,1,1,0,0,0,WhatsApp,AR,18,Call,90,1,0,0,0.41,0.72,0,0,0,0
CUST101072,JTTN78296XXXXX1072,BID201072,001xx00000001072AAA,6/22/2026,Lexus,NX,2024,Private,The Pearl,QA,EN,Person,40-49,M,Europe,2,3275,40,24,116,Battery,The Pearl,1,2,1042,0,0,0,1,4,0,1,0,0,7/5/2026,4196,13,921,0,0,0,1,1,Call,AR,11,SMS,90,1,0,0,0.48,0.00,1,0,1,0
CUST101073,JTTA95404XXXXX1073,BID201073,001xx00000001073AAA,6/22/2026,Hyundai,Accent,2018,Private,Lusail,QA,EN,Person,40-49,M,GCC,9,127144,3,12,63,30K_PM,Al Rayyan,12,2,1059,0,2,1,0,0,0,1,0,0,1/21/2029,130000,944,2856,1,0,1,1,1,Call,AR,10,Email,120,1,0,0,0.26,0.95,0,0,1,0
CUST101074,JTTH25466XXXXX1074,BID201074,001xx00000001074AAA,6/22/2026,Toyota,Hilux,2018,Private,Doha,QA,AR,Person,30-39,M,SouthAsia,9,181508,25,12,204,10K_PM,Salwa Road,18,2,711,0,0,1,0,0,0,1,0,0,5/26/2027,190000,338,8492,0,0,1,0,0,Email,EN,12,WhatsApp,3,1,1,0,0.91,0.00,0,0,1,0
CUST101075,JTTS95448XXXXX1075,BID201075,001xx00000001075AAA,6/22/2026,Kia,Sportage,2018,Private,West Bay,QA,EN,Person,50-59,M,Europe,6,146514,9,5,98,40K_PM,Industrial Area,16,2,456,0,0,2,0,0,0,1,0,0,7/19/2027,150000,392,3486,0,0,0,1,0,Call,AR,17,WhatsApp,3,1,1,0,0.13,0.00,0,0,1,0
CUST101076,JTTC25595XXXXX1076,BID201076,001xx00000001076AAA,6/22/2026,Honda,Civic,2021,Private,Doha,QA,AR,Person,18-24,F,Africa,5,98700,35,39,90,20K_PM,Salwa Road,10,2,604,1,2,0,0,0,1,1,0,0,5/18/2027,110000,330,11300,1,1,1,0,1,WhatsApp,EN,17,WhatsApp,7,1,1,0,0.43,0.22,1,0,0,0
CUST101077,JTTA54919XXXXX1077,BID201077,001xx00000001077AAA,6/22/2026,Mercedes-Benz,A-Class,2015,Private,Umm Salal,QA,AR,Person,25-29,M,Europe,9,175944,56,40,110,40K_PM,Salwa Road,18,4,574,0,1,0,0,0,1,1,0,0,9/1/2026,180000,71,4056,1,0,0,0,0,WhatsApp,EN,19,SMS,3,1,0,0,0.28,0.56,0,0,0,0
CUST101078,JTTA72852XXXXX1078,BID201078,001xx00000001078AAA,6/22/2026,Hyundai,Accent,2023,Private,Al Khor,QA,EN,Person,40-49,M,SouthAsia,1,34074,62,35,123,Repair,Salwa Road,3,0,779,0,1,0,1,4,1,1,0,0,2/28/2027,50000,251,15926,1,1,1,1,1,WhatsApp,EN,15,Call,14,1,0,0,0.13,0.64,0,0,0,0
CUST101079,JTTK45022XXXXX1079,BID201079,001xx00000001079AAA,6/22/2026,Kia,K5,2020,Private,Doha,QA,AR,Person,30-39,F,GCC,7,147654,67,71,470,40K_PM,Industrial Area,15,1,479,0,0,0,0,0,0,0,0,0,7/1/2026,148645,9,991,1,1,0,0,1,SMS,AR,12,WhatsApp,90,1,0,0,0.66,0.77,0,0,1,0
CUST101080,JTTR38149XXXXX1080,BID201080,001xx00000001080AAA,6/22/2026,Toyota,Raize,2022,Rental,Lusail,QA,AR,Person,50-59,M,Africa,5,79664,114,81,78,AC_Service,Al Wakrah,9,2,934,0,0,1,0,0,0,1,0,0,9/18/2026,90000,88,10336,1,1,1,1,0,WhatsApp,EN,18,SMS,14,1,1,0,0.80,0.60,0,0,0,0
CUST101081,JTTK74177XXXXX1081,BID201081,001xx00000001081AAA,6/22/2026,Kia,K5,2025,Private,Doha,QA,EN,Person,25-29,M,SouthAsia,2,6065,39,24,124,30K_PM,Industrial Area,4,3,885,0,1,0,1,18,0,1,0,0,10/1/2026,10000,101,3935,1,1,1,1,1,Email,AR,15,WhatsApp,120,1,1,0,0.35,0.81,0,0,0,0
CUST101082,JTTE30004XXXXX1082,BID201082,001xx00000001082AAA,6/22/2026,Mercedes-Benz,E-Class,2014,Private,West Bay,QA,AR,Person,40-49,U,GCC,12,241641,94,71,465,AC_Service,West Bay,24,1,954,0,0,3,0,0,0,1,0,0,9/23/2026,250000,93,8359,1,0,1,1,1,WhatsApp,AR,17,WhatsApp,14,1,1,1,0.70,0.66,0,0,1,0
CUST101083,JTTH39071XXXXX1083,BID201083,001xx00000001083AAA,6/22/2026,Toyota,Highlander,2020,Rental,Al Rayyan,QA,AR,Person,40-49,F,GCC,5,97571,19,40,476,AC_Service,Al Wakrah,12,0,635,0,2,0,0,0,0,1,0,0,10/4/2026,100000,104,2429,1,0,1,0,1,WhatsApp,EN,16,WhatsApp,60,1,0,0,0.41,0.84,1,0,1,0
CUST101084,JTTX57319XXXXX1084,BID201084,001xx00000001084AAA,6/22/2026,BMW,X3,2026,Rental,Umm Salal,QA,AR,Person,60+,F,SouthAsia,1,2000,25,5,168,10K_PM,West Bay,3,0,873,0,2,1,1,23,1,1,0,0,7/6/2026,2866,14,866,0,0,1,1,1,Email,AR,17,Email,90,1,0,0,0.25,0.00,0,0,0,0
CUST101085,JTTK31729XXXXX1085,BID201085,001xx00000001085AAA,6/22/2026,Kia,K5,2023,Private,Al Rayyan,QA,AR,Person,40-49,U,GCC,4,47916,82,51,128,Repair,Salwa Road,4,2,952,0,0,1,1,22,1,1,0,1,11/17/2026,60000,148,12084,1,0,0,0,1,WhatsApp,AR,19,WhatsApp,60,1,1,0,0.44,0.83,0,0,0,0
CUST101086,JTTM74704XXXXX1086,BID201086,001xx00000001086AAA,6/22/2026,Mitsubishi,Montero Sport,2016,Private,Doha,QA,AR,Person,25-29,M,GCC,10,199639,43,39,63,20K_PM,Salwa Road,24,1,234,0,0,0,0,0,1,1,0,0,2/15/2027,210000,238,10361,0,1,1,1,1,SMS,EN,17,WhatsApp,30,1,1,0,0.29,0.00,0,0,0,0
CUST101087,JTTL19447XXXXX1087,BID201087,001xx00000001087AAA,6/22/2026,Lexus,LX,2024,Rental,Doha,QA,AR,Person,60+,F,GCC,2,29332,42,42,423,10K_PM,Industrial Area,8,0,930,0,0,1,0,0,0,0,0,0,7/6/2026,29840,14,508,1,1,0,0,1,WhatsApp,AR,18,WhatsApp,120,1,1,0,0.44,0.77,0,0,0,0
CUST101088,JTTC16638XXXXX1088,BID201088,001xx00000001088AAA,6/22/2026,Honda,Civic,2023,Private,Doha,QA,EN,Person,50-59,F,SouthAsia,3,52583,53,69,56,30K_PM,Industrial Area,1,2,915,0,0,0,0,0,0,1,0,0,11/13/2026,60000,144,7417,1,0,1,0,1,Email,AR,18,WhatsApp,30,1,1,0,0.30,0.64,0,0,1,0
CUST101089,JTTA76979XXXXX1089,BID201089,001xx00000001089AAA,6/22/2026,Mitsubishi,Attrage,2023,Private,Doha,QA,AR,Person,30-39,F,Levant,3,71198,73,100,94,30K_PM,West Bay,9,2,544,1,0,0,1,28,0,1,0,0,10/5/2026,80000,105,8802,1,1,1,1,1,WhatsApp,AR,20,WhatsApp,7,0,0,0,0.24,0.57,0,0,0,0
CUST101090,JTTR44386XXXXX1090,BID201090,001xx00000001090AAA,6/22/2026,Lexus,RX,2022,Private,Doha,QA,EN,Person,18-24,M,GCC,4,90345,65,67,306,Tire,West Bay,12,3,1208,1,4,0,0,0,0,1,0,0,11/14/2026,100000,145,9655,1,1,1,0,1,Email,EN,10,WhatsApp,60,0,0,0,0.67,0.82,0,0,0,0
CUST101091,JTTS56206XXXXX1091,BID201091,001xx00000001091AAA,6/22/2026,Nissan,Sunny,2026,Government,Doha,QA,EN,Person,25-29,U,NorthAmerica,0,5023,6,5,67,10K_PM,Industrial Area,2,2,769,0,1,0,1,22,1,1,0,1,4/27/2033,20000,2501,14977,0,1,1,1,0,Call,AR,17,WhatsApp,7,1,1,0,0.22,0.00,1,0,1,1
CUST101092,JTTE80045XXXXX1092,BID201092,001xx00000001092AAA,6/22/2026,Ford,Explorer,2021,Private,Al Wakrah,QA,EN,Person,30-39,F,Levant,5,114611,91,66,149,Battery,Salwa Road,16,1,1308,2,2,0,0,0,0,1,0,0,12/23/2026,130000,184,15389,1,1,1,1,0,WhatsApp,AR,13,Email,3,0,0,0,0.80,0.40,1,0,1,0
CUST101093,JTTE44045XXXXX1093,BID201093,001xx00000001093AAA,6/22/2026,Mercedes-Benz,E-Class,2020,Rental,Doha,QA,EN,Person,30-39,F,Europe,4,104578,19,5,363,Tire,Salwa Road,7,2,1436,0,0,0,0,0,0,1,0,0,3/18/2027,110000,269,5422,1,0,1,1,1,WhatsApp,AR,14,WhatsApp,90,1,1,0,0.16,0.94,0,0,0,0
CUST101094,JTTG70846XXXXX1094,BID201094,001xx00000001094AAA,6/22/2026,Mercedes-Benz,GLC,2017,Private,Doha,QA,AR,Person,25-29,F,Europe,9,184770,100,91,133,Tire,Al Wakrah,18,2,580,0,0,0,0,0,0,1,0,0,6/26/2026,185333,4,563,1,1,1,1,1,WhatsApp,EN,20,WhatsApp,14,1,1,0,0.34,0.49,0,0,1,0
CUST101095,JTTL56138XXXXX1095,BID201095,001xx00000001095AAA,6/22/2026,Lexus,LS,2022,Private,The Pearl,QA,EN,Organization,40-49,F,SouthAsia,3,78979,19,59,150,Battery,Industrial Area,7,4,907,0,0,5,1,3,1,1,0,0,1/16/2028,90000,573,11021,0,0,0,1,1,Call,AR,20,WhatsApp,7,1,0,0,0.33,0.00,0,0,0,1
CUST101096,JTTY15159XXXXX1096,BID201096,001xx00000001096AAA,6/22/2026,Toyota,Yaris,2024,Rental,Al Wakrah,QA,AR,Person,18-24,U,EastAsia,2,52982,80,65,97,Repair,Lusail,5,2,592,0,0,0,1,9,0,1,0,0,9/6/2026,60000,76,7018,1,0,1,1,1,WhatsApp,AR,8,SMS,14,1,0,0,0.33,0.59,0,0,0,0
CUST101097,JTTN54701XXXXX1097,BID201097,001xx00000001097AAA,6/22/2026,Nissan,Navara,2022,Private,Umm Salal,QA,AR,Person,40-49,M,GCC,2,94407,102,76,42,10K_PM,West Bay,13,4,541,0,1,3,0,0,1,1,0,0,11/23/2026,110000,154,15593,1,1,0,0,1,WhatsApp,AR,15,WhatsApp,3,1,1,0,0.18,0.85,0,1,0,0
CUST101098,JTTN58997XXXXX1098,BID201098,001xx00000001098AAA,6/22/2026,Lexus,NX,2022,Rental,Lusail,QA,AR,Person,60+,M,Africa,5,59341,79,66,136,30K_PM,Al Rayyan,7,2,877,0,0,1,0,0,0,1,0,0,11/10/2026,70000,141,10659,1,0,1,0,1,WhatsApp,AR,8,SMS,7,1,0,0,0.50,0.59,0,0,0,0
CUST101099,JTTT78694XXXXX1099,BID201099,001xx00000001099AAA,6/22/2026,Hyundai,Tucson,2016,Commercial,Lusail,QA,EN,Person,25-29,M,GCC,11,176594,25,33,491,Repair,Al Wakrah,18,0,751,0,0,5,0,0,1,1,0,0,10/25/2026,180000,125,3406,1,1,1,0,0,WhatsApp,EN,8,WhatsApp,30,1,1,0,0.77,0.71,0,0,1,0
CUST101100,JTTE22875XXXXX1100,BID201100,001xx00000001100AAA,6/22/2026,Hyundai,Elantra,2021,Private,Doha,QA,EN,Organization,40-49,M,SouthAsia,4,81751,72,49,136,Repair,West Bay,8,0,110,0,0,1,0,0,1,1,0,0,7/3/2026,82464,11,713,1,0,1,0,1,Email,EN,9,Email,30,1,1,0,0.38,0.29,0,0,1,1
CUST101101,JTTL52894XXXXX1101,BID201101,001xx00000001101AAA,6/22/2026,Toyota,Land Cruiser,2024,Private,Doha,QA,EN,Person,18-24,F,Africa,1,62678,70,64,190,Repair,Lusail,9,1,988,0,0,0,1,18,0,1,0,0,9/18/2026,70000,88,7322,1,0,0,0,1,WhatsApp,AR,19,Email,14,1,1,0,0.27,0.96,1,0,1,0
CUST101102,JTTP43375XXXXX1102,BID201102,001xx00000001102AAA,6/22/2026,Nissan,Pathfinder,2017,Private,Doha,QA,EN,Person,30-39,M,GCC,9,186282,29,36,45,Tire,Al Rayyan,21,1,1229,0,3,0,0,0,0,1,0,0,11/18/2026,190000,149,3718,1,1,0,1,1,Call,AR,13,WhatsApp,14,1,0,0,0.05,0.79,0,0,0,1
CUST101103,JTTC52341XXXXX1103,BID201103,001xx00000001103AAA,6/22/2026,Kia,Cerato,2018,Private,Doha,QA,EN,Person,60+,M,GCC,8,165976,59,49,101,40K_PM,Lusail,23,1,1199,0,2,1,0,0,0,1,0,0,2/4/2027,180000,227,14024,1,0,1,1,1,WhatsApp,AR,10,WhatsApp,14,1,1,0,0.61,0.35,0,0,0,0
CUST101104,JTTR80226XXXXX1104,BID201104,001xx00000001104AAA,6/22/2026,Toyota,RAV4,2021,Private,Doha,QA,AR,Person,40-49,M,GCC,4,94711,19,39,110,10K_PM,Al Wakrah,11,3,402,1,0,2,0,0,0,0,0,0,7/1/2026,95762,9,1051,1,1,1,1,1,WhatsApp,EN,16,SMS,14,1,0,0,0.24,0.75,0,0,1,0
CUST101105,JTTK28071XXXXX1105,BID201105,001xx00000001105AAA,6/22/2026,Nissan,Kicks,2024,Government,Doha,QA,EN,Person,30-39,F,GCC,0,63489,113,104,128,50K_PM,Salwa Road,9,1,887,0,0,1,1,20,0,1,1,0,8/26/2026,70000,65,6511,1,0,0,0,1,WhatsApp,EN,20,Email,60,1,0,0,0.18,0.48,0,0,0,1
CUST101106,JTTC10572XXXXX1106,BID201106,001xx00000001106AAA,6/22/2026,Kia,Cerato,2024,Private,Doha,QA,AR,Person,30-39,U,SouthAsia,1,44631,46,74,64,40K_PM,Lusail,2,0,477,0,0,0,0,0,0,1,0,0,10/8/2026,50000,108,5369,1,0,0,0,1,WhatsApp,AR,18,WhatsApp,14,1,0,0,0.20,0.93,1,0,1,0
CUST101107,JTTN32895XXXXX1107,BID201107,001xx00000001107AAA,6/22/2026,Nissan,Navara,2019,Private,Doha,QA,EN,Person,30-39,M,SouthAsia,8,134873,85,80,34,Repair,Industrial Area,12,1,1042,0,1,0,0,0,0,1,0,0,8/26/2026,140000,65,5127,0,1,0,1,0,SMS,AR,20,SMS,30,1,1,1,0.18,0.00,0,0,0,0
CUST101108,JTTG52287XXXXX1108,BID201108,001xx00000001108AAA,6/22/2026,Mercedes-Benz,GLE,2016,Private,The Pearl,QA,AR,Person,30-39,F,Levant,9,187386,92,54,131,30K_PM,Al Rayyan,19,2,1130,0,0,1,0,0,0,0,0,0,11/4/2026,200000,135,12614,1,0,1,1,0,WhatsApp,EN,12,Email,3,1,0,0,0.75,0.41,0,0,1,0
CUST101109,JTTS23165XXXXX1109,BID201109,001xx00000001109AAA,6/22/2026,Mercedes-Benz,S-Class,2024,Private,Doha,QA,AR,Person,30-39,F,GCC,2,80839,103,108,236,10K_PM,Al Wakrah,6,2,914,3,0,2,0,0,1,1,0,0,7/4/2026,80944,12,105,0,1,1,1,1,SMS,AR,10,WhatsApp,60,1,1,1,0.21,0.00,0,0,1,1
CUST101110,JTTL46928XXXXX1110,BID201110,001xx00000001110AAA,6/22/2026,Toyota,Land Cruiser,2025,Rental,Doha,QA,AR,Person,25-29,M,SouthAsia,1,64945,145,160,293,20K_PM,Salwa Road,8,2,576,0,2,0,1,18,1,1,0,0,8/13/2026,70000,52,5055,1,0,1,1,0,WhatsApp,EN,17,WhatsApp,3,1,1,0,0.40,0.30,0,0,0,0
CUST101111,JTTP87132XXXXX1111,BID201111,001xx00000001111AAA,6/22/2026,Toyota,Prado,2022,Commercial,Doha,QA,EN,Person,40-49,U,GCC,4,64159,18,27,15,Repair,West Bay,5,0,1460,1,0,1,0,0,0,1,0,0,6/26/2026,65221,4,1062,1,0,1,0,1,WhatsApp,EN,14,SMS,14,0,0,0,0.37,0.72,0,0,1,0
CUST101112,JTTS67119XXXXX1112,BID201112,001xx00000001112AAA,6/22/2026,Kia,Sportage,2021,Commercial,Al Wakrah,QA,EN,Person,50-59,M,SouthAsia,6,75106,52,27,174,30K_PM,West Bay,8,2,959,0,0,0,0,0,0,1,0,0,3/25/2027,90000,276,14894,0,0,1,0,0,Email,EN,10,WhatsApp,14,1,1,1,0.43,0.00,0,0,0,0
CUST101113,JTTA86194XXXXX1113,BID201113,001xx00000001113AAA,6/22/2026,Honda,Accord,2016,Rental,Doha,QA,AR,Person,60+,F,GCC,9,184027,70,56,106,60K_PM,Lusail,24,2,394,0,0,4,0,0,0,1,0,0,2/2/2027,200000,225,15973,1,0,1,1,1,Email,AR,14,WhatsApp,90,1,1,0,0.40,0.76,0,0,0,0
CUST101114,JTTA81444XXXXX1114,BID201114,001xx00000001114AAA,6/22/2026,Hyundai,Accent,2020,Private,Doha,QA,EN,Person,30-39,F,SouthAsia,5,109259,50,44,165,AC_Service,Salwa Road,11,2,731,0,0,0,0,0,1,1,0,0,1/29/2027,120000,221,10741,1,1,1,0,1,SMS,AR,17,Call,14,1,0,0,0.52,0.84,0,0,0,0
CUST101115,JTTH27196XXXXX1115,BID201115,001xx00000001115AAA,6/22/2026,Toyota,Hilux,2021,Private,Lusail,QA,EN,Person,30-39,F,Levant,5,120458,64,89,69,10K_PM,West Bay,13,3,790,0,0,2,0,0,0,1,0,0,11/14/2026,130000,145,9542,1,0,1,0,1,Email,EN,11,Email,3,1,1,1,0.56,0.54,1,0,1,0
CUST101116,JTTC66308XXXXX1116,BID201116,001xx00000001116AAA,6/22/2026,Toyota,Camry,2019,Private,Al Wakrah,QA,AR,Person,25-29,M,GCC,6,115028,27,47,103,40K_PM,Lusail,16,4,1416,0,0,0,0,0,0,1,0,0,12/28/2026,120000,189,4972,1,0,1,0,1,WhatsApp,AR,12,Call,30,1,0,0,0.49,0.56,1,0,0,0
CUST101117,JTTA50351XXXXX1117,BID201117,001xx00000001117AAA,6/22/2026,Mitsubishi,Attrage,2021,Rental,Umm Salal,QA,AR,Person,30-39,M,SouthAsia,5,78583,76,66,34,10K_PM,Al Wakrah,12,3,661,0,0,0,0,0,0,1,0,0,11/24/2026,90000,155,11417,1,1,1,0,1,WhatsApp,EN,8,Call,3,1,1,1,0.14,0.70,0,0,0,1
CUST101118,JTTC11827XXXXX1118,BID201118,001xx00000001118AAA,6/22/2026,Toyota,Camry,2023,Private,Doha,QA,EN,Person,40-49,M,Africa,3,56879,75,69,30,Repair,West Bay,10,1,1028,0,1,1,1,27,1,1,0,0,11/30/2026,70000,161,13121,1,1,1,1,1,WhatsApp,AR,12,SMS,60,1,1,0,0.67,0.41,0,1,0,0
CUST101119,JTTX32782XXXXX1119,BID201119,001xx00000001119AAA,6/22/2026,BMW,X1,2014,Commercial,Lusail,QA,AR,Person,60+,M,SouthAsia,10,198587,54,60,106,20K_PM,West Bay,23,1,714,0,0,0,0,0,0,1,0,0,1/18/2027,210000,210,11413,1,1,1,0,1,WhatsApp,AR,16,WhatsApp,14,1,1,0,0.13,0.89,0,0,0,0
CUST101120,JTTS49997XXXXX1120,BID201120,001xx00000001120AAA,6/22/2026,Nissan,Sunny,2020,Private,Doha,QA,AR,Organization,30-39,M,GCC,6,87326,46,58,136,40K_PM,Al Rayyan,14,1,110,0,1,0,0,0,1,1,0,0,3/28/2027,100000,279,12674,1,1,1,1,1,Call,AR,11,WhatsApp,60,1,1,0,0.56,0.63,0,0,0,0
CUST101121,JTTC76992XXXXX1121,BID201121,001xx00000001121AAA,6/22/2026,Toyota,Camry,2024,Rental,Al Rayyan,QA,EN,Person,30-39,U,Levant,1,42662,34,45,270,30K_PM,Al Rayyan,3,1,657,0,0,0,1,24,0,1,0,0,1/24/2027,50000,216,7338,1,1,0,1,1,SMS,AR,15,WhatsApp,90,1,1,0,0.53,0.89,0,0,0,0
CUST101122,JTTH17924XXXXX1122,BID201122,001xx00000001122AAA,6/22/2026,Toyota,Highlander,2023,Private,The Pearl,QA,AR,Person,40-49,M,GCC,3,60129,61,35,215,40K_PM,Industrial Area,6,2,764,0,0,0,1,12,0,1,0,0,7/6/2026,60146,14,17,1,1,0,0,1,WhatsApp,EN,16,Email,90,1,1,0,0.50,0.66,0,0,1,1
CUST101123,JTTX91106XXXXX1123,BID201123,001xx00000001123AAA,6/22/2026,BMW,X5,2018,Commercial,Doha,QA,EN,Person,30-39,F,GCC,8,174695,25,56,519,50K_PM,Lusail,18,1,656,0,1,1,0,0,1,1,0,0,2/3/2027,180000,226,5305,1,0,0,1,0,WhatsApp,AR,18,WhatsApp,90,1,0,0,0.72,0.64,0,0,1,0
CUST101124,JTTI88587XXXXX1124,BID201124,001xx00000001124AAA,6/22/2026,Lexus,IS,2026,Private,Al Wakrah,QA,AR,Person,25-29,M,SouthAsia,0,26905,180,151,116,Repair,Lusail,2,1,878,1,0,1,0,0,0,1,0,0,9/13/2026,40000,83,13095,1,0,1,0,1,WhatsApp,AR,18,WhatsApp,90,1,1,1,0.53,0.79,0,0,0,0
CUST101125,JTTL39995XXXXX1125,BID201125,001xx00000001125AAA,6/22/2026,Mitsubishi,L200,2023,Private,Al Wakrah,QA,EN,Person,25-29,M,GCC,3,55112,50,47,153,10K_PM,Salwa Road,7,1,737,1,1,1,1,4,0,1,0,0,10/2/2026,60000,102,4888,0,1,1,1,1,Call,AR,17,WhatsApp,120,1,0,0,0.03,0.00,0,0,1,0
CUST101126,JTTG81471XXXXX1126,BID201126,001xx00000001126AAA,6/22/2026,Mercedes-Benz,GLC,2017,Private,Umm Salal,QA,AR,Person,40-49,M,GCC,9,150836,62,52,149,AC_Service,Industrial Area,14,1,651,0,1,2,0,0,0,1,0,0,11/12/2026,160000,143,9164,1,1,0,0,1,WhatsApp,EN,17,WhatsApp,14,1,1,0,0.34,0.56,0,0,0,0
