customer_id,vin,businessId,sf_account_id,asof_date,make,model,model_year,plate_type,city,country,correspondence_language,customer_type,age_band,gender,nationality_region,tenure_years,current_odometer_km,avg_daily_km_30d,avg_daily_km_180d,days_since_last_service,last_service_type,last_service_branch,total_services_lifetime,services_last_12m,avg_invoice_amt_qar_12m,no_show_count_24m,cancel_count_24m,reschedule_count_24m,warranty_active_flag,warranty_months_remaining,service_contract_flag,insurance_active_flag,open_recall_flag,open_complaint_flag,predicted_next_service_due_date,predicted_due_km,days_until_due,km_until_due,whatsapp_optin,sms_optin,email_optin,call_optin,marketing_consent,preferred_channel,preferred_language,preferred_contact_hour,last_reminder_channel,last_reminder_sent_days_ago,last_reminder_delivered,last_reminder_read,last_reminder_clicked,reminder_response_rate_12m,whatsapp_read_rate_12m,competitor_service_signal,central_block_flag,target_churn_180d,target_booked_within_14d
CUST100274,JTLL67253XXXXX274,BID200274,001xx00000000274AAA,6/22/2026,Lexus,LX,2025,Commercial,Doha,QA,AR,Person,40-49,M,GCC,2,27263,28,43,365,10K_PM,West Bay,5,0,1913,0,0,0,0,0,0,1,0,0,4/15/2027,40000,297,12737,1,1,0,0,1,WhatsApp,AR,18,SMS,30,1,1,1,0.33,0.48,0,0,0,0
CUST100275,JTTH16436XXXXX275,BID200275,001xx00000000275AAA,6/22/2026,Toyota,Highlander,2021,Private,Doha,QA,EN,Person,18-29,M,GCC,4,78638,47,47,300,30K_PM,Abu Hamour,9,1,579,0,0,0,0,0,0,1,0,0,2/19/2027,90000,242,11362,1,1,0,1,1,SMS,EN,17,SMS,60,1,1,1,0.44,0.67,0,0,0,1
CUST100276,JTLI44083XXXXX276,BID200276,001xx00000000276AAA,6/22/2026,Lexus,IS,2023,Private,The Pearl,QA,EN,Organization,18-29,M,GCC,4,92520,57,53,365,10K_PM,Al Khor,10,0,0,1,0,0,1,32,1,1,0,0,11/11/2026,100000,142,7480,0,0,1,1,1,Call,EN,15,Call,60,1,1,0,0.30,0.51,1,0,0,0
CUST100277,JTTR98367XXXXX277,BID200277,001xx00000000277AAA,6/22/2026,Toyota,Raize,2024,Commercial,Al Rayyan,QA,EN,Person,50-59,M,GCC,1,39256,11,39,30,50K_PM,Industrial Area,3,2,631,0,0,0,0,0,1,1,0,0,3/25/2027,50000,276,10744,1,1,0,0,1,SMS,EN,14,WhatsApp,90,1,1,0,0.45,0.60,0,0,0,1
CUST100278,JTTR42543XXXXX278,BID200278,001xx00000000278AAA,6/22/2026,Toyota,RAV4,2025,Private,Doha,QA,AR,Person,40-49,M,GCC,2,42310,58,65,120,60K_PM,West Bay,7,1,605,0,0,0,0,0,0,1,0,0,3/22/2027,60000,273,17690,1,1,1,0,1,WhatsApp,AR,16,SMS,30,1,1,0,0.58,0.51,0,0,0,0
CUST100279,JTLT52788XXXXX279,BID200279,001xx00000000279AAA,6/22/2026,Lexus,TX,2018,Private,Al Rayyan,QA,EN,Person,50-59,U,SouthAsia,8,192722,67,69,430,Repair,West Bay,20,0,1314,0,2,0,0,0,1,1,0,0,2/28/2027,210000,251,17278,0,0,0,0,0,Call,EN,17,Call,180,1,0,0,0.46,0.57,0,0,1,0
CUST100280,JTLN86069XXXXX280,BID200280,001xx00000000280AAA,6/22/2026,Lexus,NX,2021,Private,Doha,QA,EN,Person,50-59,M,GCC,5,36480,14,20,240,10K_PM,Pearl,1,1,926,0,2,1,1,9,1,1,1,0,4/28/2028,50000,676,13520,1,1,0,0,1,SMS,EN,17,WhatsApp,90,1,1,0,0.50,0.80,1,0,0,0
CUST100281,JTLG27607XXXXX281,BID200281,001xx00000000281AAA,6/22/2026,Lexus,GX,2024,Diplomatic,Al Rayyan,QA,EN,Person,30-39,U,Levant,3,25505,52,33,300,40K_PM,Industrial Area,3,0,1623,0,0,1,1,38,1,1,0,0,9/28/2026,28722,98,3217,1,1,1,0,1,Email,EN,10,WhatsApp,90,1,0,0,0.72,0.45,0,0,0,0
CUST100282,JTTC26766XXXXX282,BID200282,001xx00000000282AAA,6/22/2026,Toyota,Camry,2020,Private,Umm Salal,QA,AR,Person,40-49,M,GCC,5,176915,74,68,60,30K_PM,Al Khor,16,2,940,0,0,1,0,0,0,1,0,0,8/12/2026,180368,51,3453,0,1,0,0,1,SMS,AR,10,SMS,30,1,0,0,0.59,0.29,0,0,0,0
CUST100283,JTTR43414XXXXX283,BID200283,001xx00000000283AAA,6/22/2026,Toyota,Raize,2024,Private,Al Khor,QA,AR,Organization,18-29,M,EastAsia,2,38969,90,90,150,40K_PM,Abu Hamour,3,2,510,0,0,2,0,0,1,1,0,0,10/23/2026,50000,123,11031,1,0,0,0,0,WhatsApp,AR,16,WhatsApp,365,1,0,0,0.12,0.56,1,0,0,0
CUST100284,JTTA77435XXXXX284,BID200284,001xx00000000284AAA,6/22/2026,Toyota,Avalon,2025,Diplomatic,Al Wakrah,QA,AR,Person,18-29,U,SouthAsia,0,17183,25,39,30,Repair,Al Khor,6,3,739,1,1,0,1,49,1,1,0,0,5/17/2027,30000,329,12817,1,1,1,0,1,WhatsApp,AR,15,WhatsApp,30,1,1,0,0.53,0.62,0,0,0,1
CUST100285,JTTC98701XXXXX285,BID200285,001xx00000000285AAA,6/22/2026,Toyota,Corolla,2015,Private,Umm Salal,QA,EN,Person,50-59,M,GCC,11,185689,23,42,300,20K_PM,Abu Hamour,19,2,801,0,0,0,0,0,0,1,0,1,10/3/2026,190000,103,4311,1,1,1,1,1,WhatsApp,EN,10,Email,7,1,1,1,0.33,0.62,1,0,0,0
CUST100286,JTTC52458XXXXX286,BID200286,001xx00000000286AAA,6/22/2026,Toyota,Corolla,2023,Private,Al Wakrah,QA,EN,Person,50-59,F,GCC,2,71869,42,52,180,40K_PM,Pearl,6,2,1222,0,0,0,0,0,1,1,0,0,11/26/2026,80000,157,8131,1,0,1,0,1,WhatsApp,EN,16,WhatsApp,90,1,1,0,0.05,0.78,0,0,0,1
CUST100287,JTTH84925XXXXX287,BID200287,001xx00000000287AAA,6/22/2026,Toyota,Hilux,2023,Private,Al Rayyan,QA,AR,Person,18-29,M,SouthAsia,3,40476,26,29,240,10K_PM,Abu Hamour,2,1,582,3,0,3,0,0,0,1,0,0,5/17/2027,50000,329,9524,0,1,1,0,1,Email,AR,15,SMS,30,1,1,1,0.52,0.67,1,0,0,0
CUST100288,JTTC63740XXXXX288,BID200288,001xx00000000288AAA,6/22/2026,Toyota,Corolla,2024,Private,Lusail,QA,AR,Organization,30-39,F,Levant,2,62627,61,65,300,10K_PM,Abu Hamour,7,0,819,0,1,0,0,0,1,1,0,0,10/14/2026,70000,114,7373,0,1,1,0,0,SMS,AR,14,Email,180,0,0,0,0.65,0.49,0,1,0,0
CUST100289,JTLR66385XXXXX289,BID200289,001xx00000000289AAA,6/22/2026,Lexus,RX,2018,Private,Al Khor,QA,EN,Person,50-59,M,GCC,8,207413,79,65,150,50K_PM,Abu Hamour,22,3,1104,0,1,1,0,0,1,1,0,1,1/2/2027,220000,194,12587,1,0,0,0,1,WhatsApp,EN,9,WhatsApp,30,1,1,0,0.09,0.70,0,0,0,1
CUST100290,JTTC45783XXXXX290,BID200290,001xx00000000290AAA,6/22/2026,Toyota,C-HR,2019,Rental,Al Rayyan,QA,AR,Person,60+,M,Levant,7,105472,14,35,300,30K_PM,Al Khor,8,1,406,0,1,0,0,0,0,1,0,0,8/12/2027,120000,416,14528,1,1,0,1,1,SMS,AR,17,SMS,90,1,1,0,0.31,0.73,0,0,1,0
CUST100291,JTTF68351XXXXX291,BID200291,001xx00000000291AAA,6/22/2026,Toyota,Fortuner,2025,Private,Lusail,QA,AR,Organization,18-29,M,GCC,1,36333,76,78,520,10K_PM,West Bay,3,1,1330,0,0,2,1,49,0,1,0,0,12/15/2026,50000,176,13667,1,1,1,1,1,SMS,AR,11,WhatsApp,30,1,1,0,0.53,0.32,0,0,0,1
CUST100292,JTTL47728XXXXX292,BID200292,001xx00000000292AAA,6/22/2026,Toyota,Land Cruiser,2020,Taxi,Al Wakrah,QA,AR,Organization,Unknown,M,NorthAfrica,6,100811,50,44,90,40K_PM,Pearl,9,3,768,0,0,1,0,0,1,1,0,0,1/17/2027,110000,209,9189,1,1,1,1,1,Call,AR,17,Call,30,1,0,0,0.45,0.49,0,0,0,1
CUST100293,JTLL50207XXXXX293,BID200293,001xx00000000293AAA,6/22/2026,Lexus,LX,2021,Private,Doha,QA,EN,Person,18-29,M,Levant,6,44210,21,22,650,Inspection,Industrial Area,7,0,0,0,0,0,0,0,0,0,0,0,3/13/2027,50000,264,5790,0,1,0,0,0,SMS,EN,15,SMS,90,1,1,1,0.79,0.80,1,0,0,0
CUST100294,JTTL83737XXXXX294,BID200294,001xx00000000294AAA,6/22/2026,Toyota,Land Cruiser,2022,Private,Doha,QA,AR,Organization,18-29,F,GCC,4,108675,39,56,90,Inspection,Industrial Area,11,2,979,0,2,0,1,15,0,1,1,0,1/11/2027,120000,203,11325,1,0,0,1,1,Call,AR,17,WhatsApp,7,1,1,1,0.98,0.65,0,0,0,0
CUST100295,JTLU71662XXXXX295,BID200295,001xx00000000295AAA,6/22/2026,Lexus,UX,2026,Private,Doha,QA,AR,Person,18-29,M,SouthAsia,0,4008,12,21,300,50K_PM,Industrial Area,2,2,1010,1,1,1,1,60,1,1,0,0,4/4/2027,10000,286,5992,1,1,1,1,1,WhatsApp,AR,15,WhatsApp,60,1,1,0,0.12,0.41,0,0,0,0
CUST100296,JTTP16646XXXXX296,BID200296,001xx00000000296AAA,6/22/2026,Toyota,Prado,2020,Private,Doha,QA,AR,Organization,18-29,M,SouthAsia,6,25144,20,17,430,50K_PM,Abu Hamour,0,0,0,0,0,3,0,0,1,1,0,1,8/10/2026,25962,49,818,1,1,1,1,1,SMS,AR,15,SMS,30,1,0,0,0.28,0.28,1,0,1,0
CUST100297,JTLL11833XXXXX297,BID200297,001xx00000000297AAA,6/22/2026,Lexus,LX,2023,Private,Al Rayyan,QA,UR,Person,18-29,F,Levant,3,70942,28,46,430,20K_PM,Industrial Area,5,0,1540,0,2,0,1,35,0,1,0,0,1/5/2027,80000,197,9058,0,0,0,0,0,Call,EN,16,Call,180,0,0,0,0.52,0.20,1,0,1,0
CUST100298,JTTH96247XXXXX298,BID200298,001xx00000000298AAA,6/22/2026,Toyota,Highlander,2019,Private,Lusail,QA,EN,Person,30-39,M,Americas,8,148071,64,72,120,50K_PM,Abu Hamour,17,0,463,0,1,0,0,0,0,0,0,0,7/8/2026,149169,16,1098,1,1,0,0,1,WhatsApp,EN,11,WhatsApp,14,1,1,0,0.23,0.81,1,0,0,0
CUST100299,JTTC26577XXXXX299,BID200299,001xx00000000299AAA,6/22/2026,Toyota,Corolla,2024,Private,West Bay,QA,AR,Organization,50-59,M,Levant,2,27731,43,23,90,20K_PM,Industrial Area,2,1,478,2,0,1,0,0,1,1,0,0,12/8/2027,40000,534,12269,1,1,1,0,1,WhatsApp,AR,16,Email,30,1,0,0,0.49,0.86,0,0,0,0
CUST100300,JTTC25761XXXXX300,BID200300,001xx00000000300AAA,6/22/2026,Toyota,C-HR,2022,Private,Al Rayyan,QA,AR,Person,18-29,U,GCC,4,95344,74,87,300,50K_PM,Industrial Area,9,1,394,0,0,1,0,0,1,0,0,1,8/15/2026,100000,54,4656,1,1,0,0,0,WhatsApp,AR,10,WhatsApp,180,1,1,1,0.51,0.89,0,0,0,1
CUST100301,JTLN51915XXXXX301,BID200301,001xx00000000301AAA,6/22/2026,Lexus,NX,2024,Private,Doha,QA,EN,Person,30-39,F,Europe,3,54229,51,46,180,Repair,Abu Hamour,5,2,1777,0,2,0,0,0,0,1,1,0,10/26/2026,60000,126,5771,1,0,0,0,1,WhatsApp,EN,14,WhatsApp,60,1,1,1,0.82,0.54,0,0,0,1
CUST100302,JTTF62048XXXXX302,BID200302,001xx00000000302AAA,6/22/2026,Toyota,Fortuner,2025,Private,Lusail,QA,AR,Person,50-59,M,Levant,0,7691,5,15,90,10K_PM,Mobile Service,0,0,0,0,0,0,1,59,0,1,0,0,9/20/2028,20000,821,12309,1,1,0,0,1,WhatsApp,AR,18,SMS,30,1,0,0,0.22,0.70,0,0,1,0
CUST100303,JTTC59417XXXXX303,BID200303,001xx00000000303AAA,6/22/2026,Toyota,Camry,2021,Private,Lusail,QA,UR,Organization,30-39,U,Levant,4,127028,48,54,90,Repair,Mobile Service,9,1,733,1,0,4,0,0,0,1,0,0,8/10/2026,129635,49,2607,1,1,0,0,1,SMS,EN,15,WhatsApp,7,1,1,0,0.51,0.72,0,0,0,0
CUST100304,JTTR97887XXXXX304,BID200304,001xx00000000304AAA,6/22/2026,Toyota,RAV4,2026,Private,Doha,QA,AR,Person,30-39,U,EastAsia,0,11769,15,33,240,50K_PM,West Bay,0,0,621,0,1,3,1,60,1,0,0,0,8/3/2026,13145,42,1376,1,1,1,0,1,WhatsApp,AR,12,WhatsApp,1,1,1,1,0.79,0.98,0,0,0,1
CUST100305,JTTC92570XXXXX305,BID200305,001xx00000000305AAA,6/22/2026,Toyota,Corolla,2022,Diplomatic,Al Khor,QA,AR,Person,50-59,M,GCC,4,80247,47,42,180,20K_PM,Abu Hamour,5,0,891,0,0,1,0,0,0,1,0,0,2/10/2027,90000,233,9753,1,1,0,0,1,WhatsApp,AR,14,WhatsApp,7,0,0,0,0.50,0.38,0,0,0,0
CUST100306,JTLG84112XXXXX306,BID200306,001xx00000000306AAA,6/22/2026,Lexus,GX,2019,Private,Doha,QA,EN,Person,50-59,M,GCC,6,101221,37,42,120,10K_PM,West Bay,10,2,1636,0,0,0,0,0,0,1,0,0,6/30/2026,101518,8,297,1,0,1,1,1,WhatsApp,EN,14,Email,7,1,1,1,0.39,0.84,0,0,0,1
CUST100307,JTTC87767XXXXX307,BID200307,001xx00000000307AAA,6/22/2026,Toyota,Camry,2021,Private,Al Khor,QA,EN,Person,40-49,F,SouthAsia,6,51024,17,28,90,20K_PM,West Bay,6,4,817,0,1,2,1,7,1,1,0,0,5/9/2027,60000,321,8976,1,0,1,1,1,WhatsApp,EN,10,WhatsApp,90,0,0,0,0.13,0.46,1,0,0,0
CUST100308,JTTI98806XXXXX308,BID200308,001xx00000000308AAA,6/22/2026,Toyota,Innova,2015,Commercial,Doha,QA,EN,Person,50-59,M,GCC,10,138691,32,40,300,Inspection,Industrial Area,21,1,502,0,1,0,0,0,0,1,0,0,7/2/2026,139063,10,372,1,0,0,0,0,WhatsApp,EN,10,WhatsApp,180,1,1,1,0.53,0.47,0,0,0,1
CUST100309,JTTA73870XXXXX309,BID200309,001xx00000000309AAA,6/22/2026,Toyota,Avalon,2017,Private,West Bay,QA,AR,Person,30-39,U,GCC,10,83795,7,26,90,20K_PM,Industrial Area,6,1,1062,0,2,3,0,0,1,1,0,0,2/16/2027,90000,239,6205,0,0,1,1,1,Email,AR,10,Email,14,1,1,0,0.42,0.61,0,0,0,0
CUST100310,JTTL43857XXXXX310,BID200310,001xx00000000310AAA,6/22/2026,Toyota,Land Cruiser,2025,Commercial,The Pearl,QA,AR,Organization,30-39,F,GCC,1,39687,52,55,120,10K_PM,Abu Hamour,2,1,1250,0,1,0,0,0,1,1,0,0,12/27/2026,50000,188,10313,1,1,1,1,1,WhatsApp,AR,9,WhatsApp,7,1,1,0,0.74,0.45,0,0,0,0
CUST100311,JTTC43386XXXXX311,BID200311,001xx00000000311AAA,6/22/2026,Toyota,C-HR,2019,Commercial,Doha,QA,AR,Person,40-49,U,SouthAsia,7,230000,81,77,520,50K_PM,Abu Hamour,25,0,683,0,1,0,0,0,1,1,0,0,7/12/2026,231519,20,1519,0,0,0,0,0,Call,AR,15,Call,90,0,0,0,0.68,0.66,0,0,0,0
CUST100312,JTTC99797XXXXX312,BID200312,001xx00000000312AAA,6/22/2026,Toyota,Camry,2025,Commercial,Doha,QA,AR,Person,60+,F,Levant,0,10317,1,27,150,40K_PM,West Bay,3,1,806,0,0,0,1,51,0,1,1,0,7/1/2026,10543,9,226,0,0,1,0,0,Email,AR,15,Email,60,1,1,0,0.55,0.76,0,0,0,1
CUST100313,JTLR30665XXXXX313,BID200313,001xx00000000313AAA,6/22/2026,Lexus,RX,2025,Private,Al Rayyan,QA,EN,Person,18-29,M,Europe,0,20758,22,41,90,20K_PM,Abu Hamour,4,3,1033,0,0,0,1,53,0,1,0,0,2/3/2027,30000,226,9242,1,1,0,0,1,WhatsApp,EN,11,SMS,60,1,1,0,0.19,0.78,0,0,0,0
CUST100314,JTLR23629XXXXX314,BID200314,001xx00000000314AAA,6/22/2026,Lexus,RC,2020,Diplomatic,Lusail,QA,EN,Person,30-39,F,GCC,7,133213,52,51,180,10K_PM,Industrial Area,13,2,1361,1,0,2,0,0,1,1,0,0,11/3/2026,140000,134,6787,1,1,0,1,1,SMS,EN,10,WhatsApp,60,1,1,0,0.09,0.64,0,0,0,0
CUST100315,JTTL36104XXXXX315,BID200315,001xx00000000315AAA,6/22/2026,Toyota,Land Cruiser,2024,Private,Doha,QA,AR,Person,30-39,U,SouthAsia,3,36921,48,42,90,30K_PM,Abu Hamour,4,1,1006,1,1,1,1,43,0,1,0,0,4/30/2027,50000,312,13079,1,1,0,1,1,SMS,AR,10,WhatsApp,90,1,1,1,0.34,0.52,0,0,0,1
CUST100316,JTLE81084XXXXX316,BID200316,001xx00000000316AAA,6/22/2026,Lexus,ES,2026,Commercial,Doha,QA,AR,Person,30-39,M,SouthAsia,0,2500,66,69,120,60K_PM,Al Khor,0,0,1050,1,1,1,0,0,0,0,0,0,6/29/2026,2952,7,452,1,0,1,1,1,WhatsApp,AR,10,Email,30,1,1,0,0.28,0.90,0,0,0,0
CUST100317,JTTR55867XXXXX317,BID200317,001xx00000000317AAA,6/22/2026,Toyota,RAV4,2024,Private,Doha,QA,EN,Person,50-59,M,NorthAfrica,2,5007,0,5,430,10K_PM,West Bay,1,1,424,0,0,0,0,0,0,1,0,0,3/17/2029,10000,999,4993,1,0,1,1,1,Call,EN,15,Email,30,1,1,1,0.20,0.20,0,0,0,1
CUST100318,JTLL49618XXXXX318,BID200318,001xx00000000318AAA,6/22/2026,Lexus,LS,2025,Private,Lusail,QA,EN,Person,30-39,M,Levant,1,21562,24,33,120,30K_PM,Abu Hamour,1,1,1590,0,0,1,1,53,0,1,0,0,3/5/2027,30000,256,8438,1,1,1,1,1,WhatsApp,EN,9,Call,14,1,0,0,0.73,0.58,0,0,0,0
CUST100319,JTTI11667XXXXX319,BID200319,001xx00000000319AAA,6/22/2026,Toyota,Innova,2024,Private,Al Rayyan,QA,EN,Person,18-29,U,GCC,2,30269,35,26,180,10K_PM,West Bay,4,1,1121,1,0,1,0,0,1,1,0,0,7/2/2027,40000,375,9731,0,1,1,1,1,Call,EN,14,SMS,14,1,1,1,0.37,0.81,0,0,0,0
CUST100320,JTTH67172XXXXX320,BID200320,001xx00000000320AAA,6/22/2026,Toyota,Hilux,2023,Commercial,Al Rayyan,QA,EN,Person,Unknown,M,SouthAsia,4,58023,30,51,300,10K_PM,Pearl,5,0,0,0,2,1,0,0,0,1,0,1,8/7/2026,60356,46,2333,1,1,1,1,1,SMS,EN,15,WhatsApp,1,1,1,0,0.34,0.80,0,0,0,0
CUST100321,JTLR52072XXXXX321,BID200321,001xx00000000321AAA,6/22/2026,Lexus,RX,2018,Diplomatic,Al Rayyan,QA,EN,Person,30-39,F,Levant,8,230000,81,80,150,20K_PM,Industrial Area,23,1,1131,0,2,1,0,0,0,1,0,0,10/25/2026,240000,125,10000,1,0,1,1,1,WhatsApp,EN,18,Call,14,1,1,1,0.96,0.80,0,0,0,1
CUST100322,JTTP32948XXXXX322,BID200322,001xx00000000322AAA,6/22/2026,Toyota,Prado,2025,Commercial,The Pearl,QA,EN,Person,30-39,F,GCC,0,28620,43,49,120,30K_PM,Industrial Area,3,0,0,0,0,1,1,49,0,1,0,0,2/10/2027,40000,233,11380,1,1,1,1,1,Email,EN,17,WhatsApp,60,1,1,0,0.56,0.82,0,0,0,0
CUST100323,JTTY21139XXXXX323,BID200323,001xx00000000323AAA,6/22/2026,Toyota,Yaris,2025,Private,Doha,QA,AR,Person,50-59,F,GCC,1,17727,52,38,120,20K_PM,Industrial Area,2,2,698,0,0,1,1,48,1,1,0,0,7/31/2026,19193,39,1466,0,1,0,1,1,SMS,AR,9,SMS,7,1,0,0,0.31,0.63,0,0,0,0
CUST100324,JTLL80303XXXXX324,BID200324,001xx00000000324AAA,6/22/2026,Lexus,LX,2024,Private,Al Khor,QA,AR,Organization,50-59,M,SouthAsia,3,125117,82,87,150,10K_PM,Abu Hamour,11,2,1285,0,0,2,1,42,0,1,0,0,12/11/2026,140000,172,14883,0,0,1,1,0,Email,AR,16,Call,90,0,0,0,0.43,0.30,1,0,0,0
CUST100325,JTLN70429XXXXX325,BID200325,001xx00000000325AAA,6/22/2026,Lexus,NX,2022,Private,Al Khor,QA,EN,Organization,30-39,F,GCC,3,101746,69,43,120,10K_PM,Industrial Area,10,0,0,0,1,0,1,20,1,1,0,0,12/31/2026,110000,192,8254,1,0,0,0,0,WhatsApp,EN,16,WhatsApp,180,1,1,1,0.76,0.57,0,0,0,1
CUST100326,JTTA64029XXXXX326,BID200326,001xx00000000326AAA,6/22/2026,Toyota,Avalon,2022,Private,Doha,QA,AR,Person,60+,F,Americas,4,76259,44,36,300,Repair,West Bay,9,0,549,0,0,0,1,21,0,1,0,1,7/9/2027,90000,382,13741,1,1,0,1,1,WhatsApp,AR,11,WhatsApp,60,1,1,0,0.27,0.48,0,0,0,1
CUST100327,JTTI53076XXXXX327,BID200327,001xx00000000327AAA,6/22/2026,Toyota,Innova,2024,Private,Umm Salal,QA,AR,Person,30-39,M,EastAsia,1,44584,63,55,150,Repair,Abu Hamour,7,0,0,0,0,1,0,0,1,1,0,0,8/4/2026,46949,43,2365,1,1,0,1,1,WhatsApp,AR,15,SMS,30,0,0,0,0.17,0.74,0,0,0,0
CUST100328,JTTR46634XXXXX328,BID200328,001xx00000000328AAA,6/22/2026,Toyota,RAV4,2018,Private,Doha,QA,AR,Person,18-29,M,SouthAsia,8,219244,95,64,30,10K_PM,West Bay,22,1,300,0,0,1,0,0,1,1,0,0,12/8/2026,230000,169,10756,1,0,1,1,1,WhatsApp,AR,14,Email,90,1,0,0,0.32,0.47,0,0,1,0
CUST100329,JTTH64277XXXXX329,BID200329,001xx00000000329AAA,6/22/2026,Toyota,Highlander,2024,Diplomatic,Doha,QA,AR,Person,40-49,F,Europe,2,38354,33,36,60,10K_PM,Industrial Area,4,2,834,0,0,0,1,38,0,1,0,1,7/21/2026,39392,29,1038,1,0,0,1,1,WhatsApp,AR,9,WhatsApp,14,1,1,1,0.35,0.77,0,0,0,0
CUST100330,JTTY27268XXXXX330,BID200330,001xx00000000330AAA,6/22/2026,Toyota,Yaris,2026,Private,Al Wakrah,QA,AR,Person,30-39,F,Levant,0,10508,37,45,150,10K_PM,West Bay,4,0,993,0,3,0,0,0,0,1,0,0,7/16/2026,11571,24,1063,1,1,0,1,1,SMS,AR,9,WhatsApp,7,1,1,0,0.21,0.60,0,0,0,0
CUST100331,JTTC17705XXXXX331,BID200331,001xx00000000331AAA,6/22/2026,Toyota,Corolla,2025,Commercial,Doha,QA,AR,Person,30-39,F,SouthAsia,2,13535,7,18,300,30K_PM,Abu Hamour,0,0,920,0,1,1,1,59,1,1,0,0,6/17/2027,20000,360,6465,0,1,1,1,1,Call,AR,9,Email,90,1,0,0,0.56,0.31,0,0,0,1
CUST100332,JTTL81898XXXXX332,BID200332,001xx00000000332AAA,6/22/2026,Toyota,Land Cruiser,2020,Private,Al Wakrah,QA,EN,Person,60+,U,SouthAsia,6,123975,33,50,60,20K_PM,Abu Hamour,14,2,1252,0,1,1,0,0,0,1,0,0,10/21/2026,130000,121,6025,0,0,0,0,0,Call,EN,12,Call,90,0,0,0,0.45,0.56,0,0,0,1
CUST100333,JTTR96789XXXXX333,BID200333,001xx00000000333AAA,6/22/2026,Toyota,RAV4,2024,Private,West Bay,QA,AR,Organization,50-59,F,NorthAfrica,3,33120,47,47,300,40K_PM,West Bay,3,0,0,1,2,1,0,0,1,1,0,0,6/29/2026,33413,7,293,1,0,0,0,1,WhatsApp,AR,16,WhatsApp,30,1,1,0,0.52,0.86,0,0,1,0
CUST100334,JTTC69563XXXXX334,BID200334,001xx00000000334AAA,6/22/2026,Toyota,Camry,2022,Private,Al Rayyan,QA,AR,Person,40-49,F,GCC,4,83029,46,53,300,20K_PM,Abu Hamour,10,0,0,0,1,0,0,0,0,1,0,0,7/1/2026,83495,9,466,1,0,0,0,0,WhatsApp,AR,10,WhatsApp,90,1,1,0,0.24,0.15,0,0,1,0
CUST100335,JTTH67646XXXXX335,BID200335,001xx00000000335AAA,6/22/2026,Toyota,Hilux,2016,Private,Lusail,QA,AR,Organization,18-29,M,GCC,10,207135,42,46,120,10K_PM,West Bay,22,0,802,0,0,1,0,0,1,1,0,0,8/24/2026,210000,63,2865,1,1,1,1,1,SMS,AR,9,SMS,30,1,1,0,0.24,0.61,0,0,0,1
CUST100336,JTTS29080XXXXX336,BID200336,001xx00000000336AAA,6/22/2026,Toyota,Supra,2025,Private,Doha,QA,AR,Organization,Unknown,F,GCC,1,25082,48,41,365,20K_PM,Abu Hamour,4,0,614,0,0,0,1,48,0,1,1,0,6/21/2027,40000,364,14918,1,1,0,0,1,WhatsApp,AR,9,WhatsApp,30,1,0,0,0.12,0.36,1,0,1,0
CUST100337,JTTL58636XXXXX337,BID200337,001xx00000000337AAA,6/22/2026,Toyota,Land Cruiser,2020,Private,Doha,QA,EN,Person,18-29,M,Levant,6,196113,61,75,180,40K_PM,Abu Hamour,20,2,1232,0,0,1,0,0,1,1,0,0,8/13/2026,200000,52,3887,1,1,1,0,1,SMS,EN,14,Email,3,1,1,0,0.44,0.45,0,0,0,1
CUST100338,JTLR86262XXXXX338,BID200338,001xx00000000338AAA,6/22/2026,Lexus,RX,2018,Private,Doha,QA,AR,Person,Unknown,M,Levant,9,215876,70,62,180,Repair,West Bay,24,1,1533,1,1,2,0,0,1,0,0,0,7/1/2026,216416,9,540,1,1,0,1,1,SMS,AR,9,WhatsApp,7,0,0,0,0.76,0.91,0,0,0,0
CUST100339,JTLR75601XXXXX339,BID200339,001xx00000000339AAA,6/22/2026,Lexus,RX,2024,Private,Al Rayyan,QA,AR,Organization,50-59,M,Europe,1,54486,55,55,150,10K_PM,Abu Hamour,5,1,1024,0,1,0,0,0,0,1,0,0,4/1/2027,70000,283,15514,1,1,1,1,1,WhatsApp,AR,14,SMS,60,1,0,0,0.17,0.35,0,1,1,0
CUST100340,JTLR81018XXXXX340,BID200340,001xx00000000340AAA,6/22/2026,Lexus,RX,2020,Commercial,Doha,QA,AR,Person,40-49,M,SouthAsia,5,84013,33,31,180,30K_PM,Abu Hamour,9,1,763,1,0,0,0,0,0,1,0,0,9/21/2026,86812,91,2799,1,1,1,1,1,Call,AR,15,Call,90,0,1,1,0.37,0.65,1,0,1,0
CUST100341,JTTC30285XXXXX341,BID200341,001xx00000000341AAA,6/22/2026,Toyota,C-HR,2020,Private,Al Khor,QA,AR,Person,30-39,F,GCC,7,56713,14,27,150,Repair,Abu Hamour,7,1,673,1,0,1,0,0,1,1,0,0,6/30/2026,56908,8,195,0,0,1,1,1,Email,AR,16,Email,60,1,1,1,0.76,0.56,0,0,0,1
CUST100342,JTTF27839XXXXX342,BID200342,001xx00000000342AAA,6/22/2026,Toyota,Fortuner,2025,Private,Doha,QA,AR,Person,30-39,F,SouthAsia,1,11306,21,22,150,40K_PM,Industrial Area,1,0,780,0,0,1,1,54,0,1,0,0,7/23/2027,20000,396,8694,1,0,1,0,1,Email,AR,16,WhatsApp,14,1,1,1,0.20,0.87,0,0,0,0
