customer_id,vin,businessId,sf_account_id,asof_date,make,model,model_year,plate_type,city,country,correspondence_language,customer_type,age_band,gender,nationality_region,tenure_years,current_odometer_km,avg_daily_km_30d,avg_daily_km_180d,days_since_last_service,last_service_type,last_service_branch,total_services_lifetime,services_last_12m,avg_invoice_amt_qar_12m,no_show_count_24m,cancel_count_24m,reschedule_count_24m,warranty_active_flag,warranty_months_remaining,service_contract_flag,insurance_active_flag,open_recall_flag,open_complaint_flag,predicted_next_service_due_date,predicted_due_km,days_until_due,km_until_due,whatsapp_optin,sms_optin,email_optin,call_optin,marketing_consent,preferred_channel,preferred_language,preferred_contact_hour,last_reminder_channel,last_reminder_sent_days_ago,last_reminder_delivered,last_reminder_read,last_reminder_clicked,reminder_response_rate_12m,whatsapp_read_rate_12m,competitor_service_signal,central_block_flag,target_churn_180d,target_booked_within_14d
CUST100223,JTTR30005XXXXX223,BID200223,001xx00000000223AAA,6/22/2026,Toyota,Raize,2022,Taxi,Doha,QA,AR,Person,40-49,F,Levant,5,78298,34,42,300,10K_PM,Abu Hamour,9,1,907,0,1,2,1,12,0,1,1,0,8/2/2026,80000,41,1702,0,1,1,1,1,Email,AR,11,SMS,7,1,1,1,0.51,0.86,0,0,0,1
CUST100224,JTTP92066XXXXX224,BID200224,001xx00000000224AAA,6/22/2026,Toyota,Prado,2023,Private,Doha,QA,EN,Person,30-39,U,GCC,2,32186,32,33,90,Repair,Lusail,1,1,1591,0,0,2,0,0,0,1,0,0,7/31/2026,33443,39,1257,1,0,0,1,1,WhatsApp,EN,10,WhatsApp,3,1,1,0,0.37,0.68,0,0,1,0
CUST100225,JTTL24756XXXXX225,BID200225,001xx00000000225AAA,6/22/2026,Toyota,Land Cruiser,2026,Private,Al Rayyan,QA,EN,Person,50-59,U,GCC,0,2500,31,20,300,10K_PM,Lusail,0,0,1180,0,0,0,0,0,0,0,0,0,11/13/2028,20000,875,17500,1,1,1,1,1,WhatsApp,EN,14,WhatsApp,60,0,1,0,0.38,0.64,0,0,1,0
CUST100226,JTTF98566XXXXX226,BID200226,001xx00000000226AAA,6/22/2026,Toyota,Fortuner,2024,Private,Umm Salal,QA,AR,Person,18-29,F,GCC,3,33551,25,39,365,20K_PM,Industrial Area,5,1,1121,0,0,0,1,38,1,1,0,0,7/20/2026,34619,28,1068,1,0,1,1,1,Call,AR,14,WhatsApp,1,1,0,0,0.38,0.52,0,0,0,0
CUST100227,JTTR19464XXXXX227,BID200227,001xx00000000227AAA,6/22/2026,Toyota,Raize,2024,Private,Al Wakrah,QA,EN,Person,30-39,F,GCC,2,41531,26,35,365,20K_PM,Al Khor,2,0,518,1,0,4,1,46,0,1,0,0,2/19/2027,50000,242,8469,1,1,1,1,1,WhatsApp,EN,15,Call,14,1,0,0,0.11,0.56,1,0,1,0
CUST100228,JTTC38384XXXXX228,BID200228,001xx00000000228AAA,6/22/2026,Toyota,Camry,2021,Private,Al Rayyan,QA,AR,Person,50-59,M,SouthAsia,4,127211,60,63,90,10K_PM,West Bay,13,4,824,0,0,0,0,0,0,0,0,0,1/11/2027,140000,203,12789,1,1,1,0,1,WhatsApp,AR,9,WhatsApp,30,1,1,0,0.58,0.69,0,0,0,0
CUST100229,JTTP97123XXXXX229,BID200229,001xx00000000229AAA,6/22/2026,Toyota,Prado,2026,Private,Al Rayyan,QA,AR,Organization,40-49,M,Levant,0,5002,40,45,150,20K_PM,Lusail,0,0,0,1,0,1,0,0,1,1,0,1,5/22/2027,20000,334,14998,1,0,0,0,0,WhatsApp,AR,10,WhatsApp,90,1,1,0,0.28,0.88,0,0,0,1
CUST100230,JTLU15624XXXXX230,BID200230,001xx00000000230AAA,6/22/2026,Lexus,UX,2025,Commercial,Doha,QA,AR,Person,30-39,F,SouthAsia,1,30823,61,53,180,60K_PM,Abu Hamour,0,0,1213,0,1,0,0,0,1,1,0,0,12/13/2026,40000,174,9177,1,1,1,1,1,SMS,AR,16,WhatsApp,30,1,1,1,0.76,0.57,0,0,0,1
CUST100231,JTTI52488XXXXX231,BID200231,001xx00000000231AAA,6/22/2026,Toyota,Innova,2023,Commercial,Al Rayyan,QA,EN,Person,30-39,F,Levant,3,12644,4,19,90,30K_PM,Industrial Area,2,2,847,1,0,0,0,0,0,1,0,1,12/22/2028,30000,914,17356,1,1,1,1,1,Email,EN,11,Call,90,1,0,0,0.28,0.50,0,0,0,0
CUST100232,JTTH74167XXXXX232,BID200232,001xx00000000232AAA,6/22/2026,Toyota,Highlander,2022,Private,Al Wakrah,QA,AR,Person,40-49,F,GCC,4,58341,24,32,90,30K_PM,Industrial Area,7,2,349,0,1,0,0,0,0,1,0,0,6/22/2027,70000,365,11659,1,1,1,0,1,WhatsApp,AR,16,Email,30,1,0,0,0.50,0.32,0,0,0,0
CUST100233,JTTC68213XXXXX233,BID200233,001xx00000000233AAA,6/22/2026,Toyota,Camry,2024,Private,Lusail,QA,AR,Person,40-49,M,SouthAsia,3,35462,43,47,90,50K_PM,Industrial Area,6,3,507,0,0,0,1,39,1,1,0,0,6/28/2026,35708,6,246,1,1,1,1,1,Email,AR,14,WhatsApp,7,1,0,0,0.17,0.72,0,0,0,0
CUST100234,JTTR57785XXXXX234,BID200234,001xx00000000234AAA,6/22/2026,Toyota,RAV4,2022,Private,Doha,QA,AR,Person,50-59,F,GCC,4,127921,50,54,120,10K_PM,West Bay,15,1,682,0,0,0,1,16,0,1,0,0,2/1/2027,140000,224,12079,1,1,1,0,1,Email,AR,17,WhatsApp,90,1,1,0,0.45,0.60,0,0,0,0
CUST100235,JTTF70608XXXXX235,BID200235,001xx00000000235AAA,6/22/2026,Toyota,Fortuner,2022,Private,Doha,QA,EN,Organization,40-49,F,NorthAfrica,4,67571,63,49,120,10K_PM,Abu Hamour,7,1,1124,1,0,0,1,12,0,0,0,0,3/3/2027,80000,254,12429,0,0,0,0,0,Call,EN,18,Call,90,1,0,0,0.37,0.48,0,0,0,0
CUST100236,JTTP16730XXXXX236,BID200236,001xx00000000236AAA,6/22/2026,Toyota,Prado,2020,Private,Lusail,QA,EN,Person,40-49,F,SouthAsia,7,184737,88,78,430,10K_PM,West Bay,15,0,945,0,1,0,0,0,1,0,0,0,1/4/2027,200000,196,15263,0,1,0,1,1,SMS,EN,18,SMS,90,1,0,0,0.54,0.63,0,0,0,1
CUST100237,JTTR29876XXXXX237,BID200237,001xx00000000237AAA,6/22/2026,Toyota,RAV4,2024,Private,The Pearl,QA,HI,Person,18-29,F,GCC,1,84669,63,77,120,30K_PM,Mobile Service,9,1,742,0,1,0,1,39,1,1,0,1,7/6/2026,85700,14,1031,1,1,1,1,1,Email,EN,15,SMS,7,1,1,1,0.38,0.65,0,0,0,1
CUST100238,JTTC64957XXXXX238,BID200238,001xx00000000238AAA,6/22/2026,Toyota,Coaster,2025,Private,Al Wakrah,QA,AR,Person,60+,F,SouthAsia,2,29008,83,65,300,20K_PM,Abu Hamour,5,0,828,0,1,0,1,51,0,1,0,0,12/9/2026,40000,170,10992,0,0,0,1,0,Call,AR,14,Call,60,1,0,0,0.03,0.60,1,0,0,0
CUST100239,JTTI74272XXXXX239,BID200239,001xx00000000239AAA,6/22/2026,Toyota,Innova,2021,Private,Doha,QA,AR,Organization,60+,F,SouthAsia,5,75647,30,58,520,40K_PM,West Bay,9,0,0,1,0,1,1,4,1,1,0,0,9/6/2026,80000,76,4353,1,0,1,1,0,WhatsApp,AR,9,WhatsApp,60,0,1,0,0.26,0.50,0,0,0,1
CUST100240,JTTH14112XXXXX240,BID200240,001xx00000000240AAA,6/22/2026,Toyota,Highlander,2024,Commercial,Lusail,QA,EN,Person,30-39,M,GCC,2,70319,74,68,30,60K_PM,Industrial Area,10,3,768,0,0,0,0,0,0,1,0,0,11/12/2026,80000,143,9681,1,0,1,0,1,WhatsApp,EN,10,WhatsApp,14,1,1,0,0.20,0.29,0,0,0,1
CUST100241,JTLE48036XXXXX241,BID200241,001xx00000000241AAA,6/22/2026,Lexus,ES,2016,Private,Doha,QA,AR,Organization,30-39,M,NorthAfrica,11,162091,69,64,300,60K_PM,Abu Hamour,13,2,356,0,0,1,0,0,0,0,0,0,10/24/2026,170000,124,7909,1,1,1,1,1,WhatsApp,AR,10,WhatsApp,7,1,1,0,0.69,0.27,0,0,0,0
CUST100242,JTTR23036XXXXX242,BID200242,001xx00000000242AAA,6/22/2026,Toyota,RAV4,2021,Private,Lusail,QA,AR,Person,60+,M,GCC,5,159517,43,57,120,50K_PM,Abu Hamour,14,1,482,0,0,0,1,3,0,1,0,0,12/23/2026,170000,184,10483,1,0,1,1,1,WhatsApp,AR,16,Call,14,1,1,0,0.28,0.79,0,1,0,0
CUST100243,JTTP66675XXXXX243,BID200243,001xx00000000243AAA,6/22/2026,Toyota,Prado,2023,Private,Doha,QA,EN,Person,60+,M,Europe,3,60308,60,54,180,30K_PM,Al Khor,9,0,1093,1,1,0,1,26,1,1,0,0,7/4/2026,60949,12,641,1,1,0,1,1,WhatsApp,EN,14,Call,14,1,1,0,0.49,0.91,0,0,0,1
CUST100244,JTTC22199XXXXX244,BID200244,001xx00000000244AAA,6/22/2026,Toyota,Camry,2021,Commercial,Doha,QA,AR,Person,30-39,U,EastAsia,5,136168,36,56,180,Repair,West Bay,13,1,610,0,0,0,1,5,0,0,0,0,2/24/2027,150000,247,13832,1,0,0,0,1,WhatsApp,AR,15,WhatsApp,60,1,1,0,0.67,0.66,0,0,0,1
CUST100245,JTLE99449XXXXX245,BID200245,001xx00000000245AAA,6/22/2026,Lexus,ES,2025,Private,Al Rayyan,QA,EN,Organization,40-49,F,Levant,0,23937,45,46,365,Inspection,Abu Hamour,3,1,1381,1,0,0,1,57,0,1,0,0,11/1/2026,30000,132,6063,1,1,0,0,1,WhatsApp,EN,12,SMS,60,1,1,1,0.31,0.53,0,0,0,0
CUST100246,JTTC93237XXXXX246,BID200246,001xx00000000246AAA,6/22/2026,Toyota,Corolla,2019,Private,Al Rayyan,QA,AR,Person,40-49,U,Levant,7,165090,49,57,60,20K_PM,Abu Hamour,19,4,467,0,0,0,0,0,0,1,0,0,3/11/2027,180000,262,14910,1,1,1,0,1,SMS,AR,14,SMS,90,1,0,0,0.64,0.44,0,0,0,0
CUST100247,JTTI97614XXXXX247,BID200247,001xx00000000247AAA,6/22/2026,Toyota,Innova,2024,Commercial,Doha,QA,EN,Person,18-29,M,SouthAsia,2,47748,51,61,60,Repair,Industrial Area,9,2,814,0,0,1,0,0,0,1,0,0,7/9/2026,48747,17,999,1,1,1,1,1,SMS,EN,15,WhatsApp,7,1,1,1,0.78,0.51,0,0,0,0
CUST100248,JTLL41025XXXXX248,BID200248,001xx00000000248AAA,6/22/2026,Lexus,LC,2021,Private,Al Wakrah,QA,EN,Person,40-49,F,Levant,5,85666,52,53,60,10K_PM,Abu Hamour,11,1,988,2,0,0,0,0,1,1,0,0,7/30/2026,87663,38,1997,0,0,0,0,0,Call,EN,17,Call,90,0,0,0,0.22,0.80,0,0,1,0
CUST100249,JTTH14604XXXXX249,BID200249,001xx00000000249AAA,6/22/2026,Toyota,Hilux,2017,Private,The Pearl,QA,AR,Person,30-39,F,GCC,8,124503,30,30,650,50K_PM,Lusail,15,1,542,0,0,1,0,0,0,1,0,0,12/23/2026,130000,184,5497,0,0,1,1,1,Call,AR,14,Call,60,1,0,0,0.16,0.87,0,0,1,0
CUST100250,JTTH36909XXXXX250,BID200250,001xx00000000250AAA,6/22/2026,Toyota,Hilux,2025,Private,Lusail,QA,AR,Organization,30-39,M,Europe,1,23283,52,48,520,60K_PM,West Bay,1,0,0,0,2,1,1,49,1,1,0,0,11/9/2026,30000,140,6717,1,1,1,1,1,Call,AR,9,Call,60,1,1,0,0.36,0.33,0,0,0,1
CUST100251,JTTC10366XXXXX251,BID200251,001xx00000000251AAA,6/22/2026,Toyota,Camry,2023,Private,Al Wakrah,QA,EN,Person,60+,F,GCC,3,28547,32,25,30,Repair,Industrial Area,1,1,865,0,0,0,1,25,1,1,0,0,9/24/2027,40000,459,11453,1,1,1,0,1,WhatsApp,EN,12,Email,90,1,1,0,0.25,0.87,1,0,0,1
CUST100252,JTTL34600XXXXX252,BID200252,001xx00000000252AAA,6/22/2026,Toyota,Land Cruiser,2020,Private,Doha,QA,AR,Person,50-59,F,GCC,6,153497,56,58,120,10K_PM,Abu Hamour,9,0,1030,1,2,1,0,0,1,1,0,0,10/13/2026,160000,113,6503,1,1,1,0,1,WhatsApp,AR,18,WhatsApp,60,1,0,0,0.70,0.87,0,0,1,0
CUST100253,JTTL77993XXXXX253,BID200253,001xx00000000253AAA,6/22/2026,Toyota,Land Cruiser,2021,Private,Doha,QA,EN,Person,40-49,M,Americas,5,57441,33,40,430,Inspection,Industrial Area,5,1,1125,0,0,0,0,0,0,1,0,0,5/2/2027,70000,314,12559,1,1,1,0,1,SMS,EN,18,WhatsApp,30,1,0,0,0.64,0.20,0,1,0,0
CUST100254,JTLE82423XXXXX254,BID200254,001xx00000000254AAA,6/22/2026,Lexus,ES,2019,Diplomatic,Doha,QA,AR,Organization,30-39,F,SouthAsia,7,183218,80,64,90,30K_PM,Abu Hamour,19,2,1882,0,2,2,0,0,0,1,0,0,8/14/2026,186565,53,3347,1,1,1,0,1,WhatsApp,AR,16,SMS,14,1,1,0,0.62,0.24,0,0,0,0
CUST100255,JTLR48528XXXXX255,BID200255,001xx00000000255AAA,6/22/2026,Lexus,RX,2026,Private,Al Rayyan,QA,AR,Person,30-39,U,GCC,0,9768,35,50,90,30K_PM,Pearl,0,0,1309,0,1,0,1,60,1,1,0,0,1/13/2027,20000,205,10232,1,1,0,1,1,WhatsApp,AR,10,SMS,7,1,1,1,0.64,0.43,0,0,0,1
CUST100256,JTTC35437XXXXX256,BID200256,001xx00000000256AAA,6/22/2026,Toyota,Corolla,2026,Private,Al Khor,QA,EN,Organization,60+,M,NorthAfrica,0,8878,50,48,240,10K_PM,Lusail,0,0,640,0,1,1,1,60,0,1,0,0,2/9/2027,20000,232,11122,1,1,0,0,1,WhatsApp,EN,9,WhatsApp,90,1,0,0,0.57,0.80,1,0,0,0
CUST100257,JTLI91105XXXXX257,BID200257,001xx00000000257AAA,6/22/2026,Lexus,IS,2022,Commercial,Doha,QA,EN,Person,50-59,M,GCC,3,60626,43,39,180,Repair,Pearl,5,0,0,0,1,0,0,0,1,1,0,0,2/18/2027,70000,241,9374,0,0,1,1,1,Call,EN,15,Call,60,1,1,0,0.56,0.51,0,0,0,0
CUST100258,JTLL38394XXXXX258,BID200258,001xx00000000258AAA,6/22/2026,Lexus,LX,2019,Private,Al Rayyan,QA,EN,Person,40-49,M,GCC,8,163799,52,60,90,30K_PM,Industrial Area,14,2,1140,1,1,0,0,0,0,1,0,0,10/4/2026,170000,104,6201,0,1,1,1,1,Email,EN,15,Call,90,1,0,0,0.09,0.66,1,0,0,0
CUST100259,JTTP58281XXXXX259,BID200259,001xx00000000259AAA,6/22/2026,Toyota,Prado,2025,Private,Lusail,QA,EN,Person,30-39,U,NorthAfrica,1,29377,41,36,120,20K_PM,Abu Hamour,5,0,655,0,0,0,0,0,1,1,0,0,4/14/2027,40000,296,10623,1,0,1,0,0,WhatsApp,EN,17,WhatsApp,90,0,1,0,0.52,0.95,0,0,1,0
CUST100260,JTTR55215XXXXX260,BID200260,001xx00000000260AAA,6/22/2026,Toyota,RAV4,2024,Private,Al Wakrah,QA,EN,Person,40-49,M,GCC,2,71533,76,60,30,10K_PM,Industrial Area,5,3,830,0,1,2,1,37,1,1,0,0,11/11/2026,80000,142,8467,1,1,0,1,1,WhatsApp,EN,14,WhatsApp,7,1,1,1,0.93,0.44,0,0,0,1
CUST100261,JTLN85028XXXXX261,BID200261,001xx00000000261AAA,6/22/2026,Lexus,NX,2024,Diplomatic,Umm Salal,QA,AR,Person,30-39,M,SouthAsia,2,30228,26,43,60,Repair,Abu Hamour,0,0,1046,0,0,1,0,0,1,1,0,0,7/12/2026,31088,20,860,1,1,0,0,1,WhatsApp,AR,9,WhatsApp,3,1,1,0,0.37,0.47,0,0,0,1
CUST100262,JTLN53369XXXXX262,BID200262,001xx00000000262AAA,6/22/2026,Lexus,NX,2020,Commercial,Al Khor,QA,EN,Person,30-39,M,Levant,7,48216,36,29,150,Repair,West Bay,6,2,1688,1,2,1,0,0,0,1,0,0,8/3/2027,60000,407,11784,1,1,0,1,1,WhatsApp,EN,11,Call,60,1,1,1,0.32,0.65,0,0,0,1
CUST100263,JTTH94319XXXXX263,BID200263,001xx00000000263AAA,6/22/2026,Toyota,Highlander,2023,Private,Doha,QA,EN,Person,40-49,U,Europe,3,13413,11,15,150,50K_PM,Abu Hamour,3,0,0,0,0,2,0,0,0,1,0,0,9/5/2027,20000,440,6587,1,1,0,1,1,WhatsApp,EN,14,WhatsApp,30,0,1,0,0.64,0.75,0,0,1,0
CUST100264,JTTP31978XXXXX264,BID200264,001xx00000000264AAA,6/22/2026,Toyota,Prado,2019,Taxi,Doha,QA,EN,Person,30-39,M,GCC,7,109135,22,35,30,10K_PM,Pearl,10,1,680,0,0,0,0,0,0,1,0,0,4/29/2027,120000,311,10865,0,0,1,0,0,Email,EN,15,Email,90,1,1,0,0.07,0.16,0,0,1,0
CUST100265,JTTP22763XXXXX265,BID200265,001xx00000000265AAA,6/22/2026,Toyota,Prado,2024,Private,Lusail,QA,EN,Person,60+,F,GCC,3,21016,12,24,120,20K_PM,Lusail,8,0,1171,0,1,0,1,41,1,1,0,0,8/24/2026,22521,63,1505,1,1,0,1,1,WhatsApp,EN,9,SMS,30,1,1,0,0.19,0.52,0,0,0,0
CUST100266,JTTI90432XXXXX266,BID200266,001xx00000000266AAA,6/22/2026,Toyota,Innova,2024,Private,Umm Salal,QA,AR,Person,40-49,F,NorthAfrica,1,39747,74,64,120,30K_PM,Abu Hamour,4,1,521,0,1,1,0,0,0,1,0,0,11/30/2026,50000,161,10253,1,1,1,1,1,SMS,AR,12,Email,90,0,0,0,0.54,0.77,0,0,0,0
CUST100267,JTTL47737XXXXX267,BID200267,001xx00000000267AAA,6/22/2026,Toyota,Land Cruiser,2026,Private,The Pearl,QA,AR,Person,40-49,F,Africa,0,3959,0,23,180,Repair,Industrial Area,3,2,1677,0,2,0,0,0,0,1,0,0,7/22/2026,4637,30,678,1,1,1,1,1,SMS,AR,15,SMS,7,1,0,0,0.25,0.80,0,0,0,0
CUST100268,JTLL25850XXXXX268,BID200268,001xx00000000268AAA,6/22/2026,Lexus,LX,2022,Private,Doha,QA,EN,Person,40-49,M,SouthAsia,4,7302,14,7,180,10K_PM,Industrial Area,3,2,1056,0,0,2,0,0,0,1,0,0,12/24/2026,8594,185,1292,1,1,1,0,1,WhatsApp,EN,15,SMS,14,1,1,0,0.26,0.32,1,0,0,0
CUST100269,JTTR42307XXXXX269,BID200269,001xx00000000269AAA,6/22/2026,Toyota,RAV4,2020,Private,West Bay,QA,EN,Person,40-49,F,Levant,6,209635,73,58,240,40K_PM,Al Khor,20,2,699,1,1,1,0,0,0,1,0,0,12/18/2026,220000,179,10365,1,1,1,0,1,SMS,EN,14,WhatsApp,90,1,1,1,0.43,0.88,0,0,0,1
CUST100270,JTLI22264XXXXX270,BID200270,001xx00000000270AAA,6/22/2026,Lexus,IS,2025,Private,Doha,QA,AR,Person,18-29,F,SouthAsia,0,16696,48,54,240,10K_PM,Industrial Area,3,1,1350,0,0,0,1,57,1,1,0,0,6/24/2026,16803,2,107,1,1,1,0,1,WhatsApp,AR,15,SMS,30,1,0,0,0.11,0.97,0,0,0,1
CUST100271,JTLI49513XXXXX271,BID200271,001xx00000000271AAA,6/22/2026,Lexus,IS,2022,Diplomatic,Doha,QA,AR,Person,40-49,M,SouthAsia,3,80366,49,47,180,10K_PM,Al Khor,10,3,1320,1,0,0,1,21,0,1,0,0,7/2/2026,80818,10,452,1,1,1,0,1,Email,AR,12,Email,30,1,1,0,0.56,0.80,0,0,0,1
CUST100272,JTTL40252XXXXX272,BID200272,001xx00000000272AAA,6/22/2026,Toyota,Land Cruiser,2024,Private,Al Khor,QA,EN,Person,30-39,U,Levant,2,34448,50,46,90,20K_PM,Abu Hamour,5,1,1077,0,2,0,1,37,0,1,1,0,10/21/2026,40000,121,5552,1,0,0,0,0,WhatsApp,EN,15,WhatsApp,60,0,0,1,0.37,0.61,0,0,1,0
CUST100273,JTTR64076XXXXX273,BID200273,001xx00000000273AAA,6/22/2026,Toyota,RAV4,2020,Private,Al Khor,QA,EN,Organization,40-49,M,Levant,5,198396,76,70,120,10K_PM,Industrial Area,20,1,591,0,0,2,0,0,1,1,0,0,12/5/2026,210000,166,11604,1,1,1,0,1,WhatsApp,EN,17,WhatsApp,60,1,0,0,0.11,0.69,0,0,0,1
CUST100274,JTLL67253XXXXX274,BID200274,001xx00000000274AAA,6/22/2026,Lexus,LX,2025,Commercial,Doha,QA,AR,Person,40-49,M,GCC,2,27263,28,43,365,10K_PM,West Bay,5,0,1913,0,0,0,0,0,0,1,0,0,4/15/2027,40000,297,12737,1,1,0,0,1,WhatsApp,AR,18,SMS,30,1,1,1,0.33,0.48,0,0,0,0
CUST100275,JTTH16436XXXXX275,BID200275,001xx00000000275AAA,6/22/2026,Toyota,Highlander,2021,Private,Doha,QA,EN,Person,18-29,M,GCC,4,78638,47,47,300,30K_PM,Abu Hamour,9,1,579,0,0,0,0,0,0,1,0,0,2/19/2027,90000,242,11362,1,1,0,1,1,SMS,EN,17,SMS,60,1,1,1,0.44,0.67,0,0,0,1
CUST100276,JTLI44083XXXXX276,BID200276,001xx00000000276AAA,6/22/2026,Lexus,IS,2023,Private,The Pearl,QA,EN,Organization,18-29,M,GCC,4,92520,57,53,365,10K_PM,Al Khor,10,0,0,1,0,0,1,32,1,1,0,0,11/11/2026,100000,142,7480,0,0,1,1,1,Call,EN,15,Call,60,1,1,0,0.30,0.51,1,0,0,0
CUST100277,JTTR98367XXXXX277,BID200277,001xx00000000277AAA,6/22/2026,Toyota,Raize,2024,Commercial,Al Rayyan,QA,EN,Person,50-59,M,GCC,1,39256,11,39,30,50K_PM,Industrial Area,3,2,631,0,0,0,0,0,1,1,0,0,3/25/2027,50000,276,10744,1,1,0,0,1,SMS,EN,14,WhatsApp,90,1,1,0,0.45,0.60,0,0,0,1
CUST100278,JTTR42543XXXXX278,BID200278,001xx00000000278AAA,6/22/2026,Toyota,RAV4,2025,Private,Doha,QA,AR,Person,40-49,M,GCC,2,42310,58,65,120,60K_PM,West Bay,7,1,605,0,0,0,0,0,0,1,0,0,3/22/2027,60000,273,17690,1,1,1,0,1,WhatsApp,AR,16,SMS,30,1,1,0,0.58,0.51,0,0,0,0
CUST100279,JTLT52788XXXXX279,BID200279,001xx00000000279AAA,6/22/2026,Lexus,TX,2018,Private,Al Rayyan,QA,EN,Person,50-59,U,SouthAsia,8,192722,67,69,430,Repair,West Bay,20,0,1314,0,2,0,0,0,1,1,0,0,2/28/2027,210000,251,17278,0,0,0,0,0,Call,EN,17,Call,180,1,0,0,0.46,0.57,0,0,1,0
CUST100280,JTLN86069XXXXX280,BID200280,001xx00000000280AAA,6/22/2026,Lexus,NX,2021,Private,Doha,QA,EN,Person,50-59,M,GCC,5,36480,14,20,240,10K_PM,Pearl,1,1,926,0,2,1,1,9,1,1,1,0,4/28/2028,50000,676,13520,1,1,0,0,1,SMS,EN,17,WhatsApp,90,1,1,0,0.50,0.80,1,0,0,0
CUST100281,JTLG27607XXXXX281,BID200281,001xx00000000281AAA,6/22/2026,Lexus,GX,2024,Diplomatic,Al Rayyan,QA,EN,Person,30-39,U,Levant,3,25505,52,33,300,40K_PM,Industrial Area,3,0,1623,0,0,1,1,38,1,1,0,0,9/28/2026,28722,98,3217,1,1,1,0,1,Email,EN,10,WhatsApp,90,1,0,0,0.72,0.45,0,0,0,0
CUST100282,JTTC26766XXXXX282,BID200282,001xx00000000282AAA,6/22/2026,Toyota,Camry,2020,Private,Umm Salal,QA,AR,Person,40-49,M,GCC,5,176915,74,68,60,30K_PM,Al Khor,16,2,940,0,0,1,0,0,0,1,0,0,8/12/2026,180368,51,3453,0,1,0,0,1,SMS,AR,10,SMS,30,1,0,0,0.59,0.29,0,0,0,0
CUST100283,JTTR43414XXXXX283,BID200283,001xx00000000283AAA,6/22/2026,Toyota,Raize,2024,Private,Al Khor,QA,AR,Organization,18-29,M,EastAsia,2,38969,90,90,150,40K_PM,Abu Hamour,3,2,510,0,0,2,0,0,1,1,0,0,10/23/2026,50000,123,11031,1,0,0,0,0,WhatsApp,AR,16,WhatsApp,365,1,0,0,0.12,0.56,1,0,0,0
CUST100284,JTTA77435XXXXX284,BID200284,001xx00000000284AAA,6/22/2026,Toyota,Avalon,2025,Diplomatic,Al Wakrah,QA,AR,Person,18-29,U,SouthAsia,0,17183,25,39,30,Repair,Al Khor,6,3,739,1,1,0,1,49,1,1,0,0,5/17/2027,30000,329,12817,1,1,1,0,1,WhatsApp,AR,15,WhatsApp,30,1,1,0,0.53,0.62,0,0,0,1
CUST100285,JTTC98701XXXXX285,BID200285,001xx00000000285AAA,6/22/2026,Toyota,Corolla,2015,Private,Umm Salal,QA,EN,Person,50-59,M,GCC,11,185689,23,42,300,20K_PM,Abu Hamour,19,2,801,0,0,0,0,0,0,1,0,1,10/3/2026,190000,103,4311,1,1,1,1,1,WhatsApp,EN,10,Email,7,1,1,1,0.33,0.62,1,0,0,0
CUST100286,JTTC52458XXXXX286,BID200286,001xx00000000286AAA,6/22/2026,Toyota,Corolla,2023,Private,Al Wakrah,QA,EN,Person,50-59,F,GCC,2,71869,42,52,180,40K_PM,Pearl,6,2,1222,0,0,0,0,0,1,1,0,0,11/26/2026,80000,157,8131,1,0,1,0,1,WhatsApp,EN,16,WhatsApp,90,1,1,0,0.05,0.78,0,0,0,1
CUST100287,JTTH84925XXXXX287,BID200287,001xx00000000287AAA,6/22/2026,Toyota,Hilux,2023,Private,Al Rayyan,QA,AR,Person,18-29,M,SouthAsia,3,40476,26,29,240,10K_PM,Abu Hamour,2,1,582,3,0,3,0,0,0,1,0,0,5/17/2027,50000,329,9524,0,1,1,0,1,Email,AR,15,SMS,30,1,1,1,0.52,0.67,1,0,0,0
CUST100288,JTTC63740XXXXX288,BID200288,001xx00000000288AAA,6/22/2026,Toyota,Corolla,2024,Private,Lusail,QA,AR,Organization,30-39,F,Levant,2,62627,61,65,300,10K_PM,Abu Hamour,7,0,819,0,1,0,0,0,1,1,0,0,10/14/2026,70000,114,7373,0,1,1,0,0,SMS,AR,14,Email,180,0,0,0,0.65,0.49,0,1,0,0
CUST100289,JTLR66385XXXXX289,BID200289,001xx00000000289AAA,6/22/2026,Lexus,RX,2018,Private,Al Khor,QA,EN,Person,50-59,M,GCC,8,207413,79,65,150,50K_PM,Abu Hamour,22,3,1104,0,1,1,0,0,1,1,0,1,1/2/2027,220000,194,12587,1,0,0,0,1,WhatsApp,EN,9,WhatsApp,30,1,1,0,0.09,0.70,0,0,0,1
CUST100290,JTTC45783XXXXX290,BID200290,001xx00000000290AAA,6/22/2026,Toyota,C-HR,2019,Rental,Al Rayyan,QA,AR,Person,60+,M,Levant,7,105472,14,35,300,30K_PM,Al Khor,8,1,406,0,1,0,0,0,0,1,0,0,8/12/2027,120000,416,14528,1,1,0,1,1,SMS,AR,17,SMS,90,1,1,0,0.31,0.73,0,0,1,0
CUST100291,JTTF68351XXXXX291,BID200291,001xx00000000291AAA,6/22/2026,Toyota,Fortuner,2025,Private,Lusail,QA,AR,Organization,18-29,M,GCC,1,36333,76,78,520,10K_PM,West Bay,3,1,1330,0,0,2,1,49,0,1,0,0,12/15/2026,50000,176,13667,1,1,1,1,1,SMS,AR,11,WhatsApp,30,1,1,0,0.53,0.32,0,0,0,1
